Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,United States not seasonaly adjusted,United States seasonaly adjusted
1991-02-28,69.1595544,70.485791562,71.14372852,64.60060773,79.220277408,45.622766369,87.579569164,71.804372193,82.272657631,72.489688889,66.223790192,114.42630313,62.311503693,65.339278753,67.301130191,68.561537439,64.817176273,66.796661007,62.542737478,65.384896893,82.355072657,79.970994194,57.715845574,57.889836532,67.814136162,69.953748799,57.097348251,68.134911525,70.220219656,63.116995999,72.703056901,76.86401893,69.693763284,78.475722956,78.491981192,67.523101055,68.130465662,54.178567507,82.470327925,86.566496175,69.128709155,63.260581502,68.40852299,68.372526235,51.658572561,77.435526823,83.063301308,64.057018154,59.702520018,71.805178377,59.533812313,70.682140557,70.560928645354
1991-01-31,68.794130934,70.354966533,71.317217556,64.397082571,79.574842225,45.547356579,87.740199847,71.981828604,82.151050612,72.370132394,66.208966124,114.49567731,62.265214039,65.054514618,66.956918936,68.127328674,64.696562053,66.579453031,62.883100729,65.675387766,82.416559889,80.409772179,57.604676511,57.770938101,67.691417107,69.843471774,57.001541791,67.954529818,69.900454446,62.969399784,73.362602845,76.952087135,69.711506432,78.083636429,78.83058802,67.213087468,67.874439222,53.867556901,82.286832857,87.115140389,68.73944073,63.01523347,68.283923981,68.153791275,51.181444532,77.46941472,83.182136378,63.750775798,59.667878457,71.342376109,59.117116213,70.673765337,70.553585367417
1990-12-31,68.701070319,70.43669634,71.389296127,64.287160433,79.860040946,45.544768777,88.116095381,72.409076439,82.062267855,72.196740342,66.138549803,114.63820929,62.168742774,64.816373359,66.851787997,67.78024346,64.733530814,66.396783184,63.638822048,66.104883378,82.788096417,80.959351901,57.586030903,57.680893033,67.474569023,69.564367889,57.045712995,67.820259213,69.680188379,62.851821074,73.739050355,77.237515147,69.638362604,77.74807723,78.942766804,67.14384779,67.527114187,53.714554828,82.225951873,87.433969951,68.496768453,62.968033657,68.225888652,67.830189601,50.869973018,77.557644646,83.194617858,63.763886071,59.710758594,71.04806544,58.798876116,70.710230468,70.50989175296
1990-11-30,68.96712995,70.582344711,71.350365111,64.396992241,80.185464607,45.490193066,88.809742917,72.820711076,82.092872579,72.257161308,66.084175909,114.55479781,62.033193638,64.708099808,66.955712363,67.695179914,64.819833473,66.237083063,64.004628465,66.787621611,83.203044198,81.617173341,57.612581617,57.622073208,67.347317975,69.282468847,57.174991357,67.812428259,69.571389319,62.773421237,74.194699499,77.842310046,69.543361392,77.444769573,79.006420286,67.1822196,67.241051717,53.713850249,82.530674932,87.790684039,68.544963347,63.044756916,68.257253241,67.517138077,50.712715151,77.767124179,83.227059643,63.972524112,59.578827139,70.969259682,58.574748559,70.840727931,70.512600827703
1990-10-31,69.41116793,70.603305568,71.286582893,64.724374489,80.761546207,45.394651072,89.826594919,72.932124861,82.133954952,72.466546323,66.234886554,113.92817363,61.927010464,64.729761628,66.921837765,67.724490798,64.931608074,66.245051918,63.964961417,67.671869442,83.439103493,82.266461921,57.555396167,57.604263176,67.491972304,69.204958959,57.306589703,67.974984352,69.5469713,62.694459423,75.067078631,78.660188604,69.515835622,77.179096978,79.389105528,67.260053685,67.165800318,53.636201129,82.803577072,88.408801623,68.784739563,63.149925954,68.282731851,67.624195137,50.696576488,78.133213555,83.396820348,64.192286697,59.442220174,71.116734631,58.463050773,71.098970282,70.62234559105
1990-09-30,69.763823049,70.48562364,71.193262383,65.087205658,81.23409149,45.318790545,90.908116775,72.791935872,82.061422733,72.625031355,66.497063443,112.68878301,61.770192633,64.778027341,66.795968337,67.788605047,65.073913643,66.328061179,63.923435345,68.252758114,83.577031403,82.621499234,57.489918249,57.674218935,67.726196745,69.273866299,57.317546829,68.084022519,69.571643905,62.574227859,76.230347833,79.304463184,69.46778712,76.899422278,80.022506063,67.24315533,67.306558758,53.357398167,82.97323852,88.992633865,69.053727988,63.222576117,68.296617096,67.931775521,50.794842281,78.53435744,83.6792067,64.294684466,59.434070864,71.413325507,58.443952142,71.330475314,70.761392963812
1990-08-31,69.669213525,70.370685466,70.991812645,65.338204311,81.494150636,45.334303618,91.633038941,72.652875759,82.073456615,72.661402779,66.616069296,111.20244493,61.499563668,64.693216916,66.782050803,67.833146124,65.156449089,66.354630378,63.948081513,68.607048467,83.708741471,82.690882272,57.584006914,57.702900798,67.795059745,69.294803151,57.132264385,68.063062538,69.606489547,62.364264184,77.299600151,79.715855292,69.344958271,76.527454961,80.569472288,67.146096602,67.639599082,52.895155846,83.147768105,89.082695291,69.212215447,63.208316741,68.33807889,68.151716546,50.88271993,78.827201171,84.049806387,64.099408076,59.444694272,71.651978375,58.400391948,71.455811929,70.838318223284
1990-07-31,68.62650225,70.332927091,70.764564603,65.43020806,81.435219193,45.357345202,91.929793216,72.691875585,82.344524316,72.565249483,66.584619213,109.84575704,61.186439049,64.31278312,66.683712493,67.621103994,65.181137445,66.343941134,63.875251178,69.118812277,83.717381005,82.722427111,57.581702712,57.625228553,67.775463526,69.141627866,56.755373863,67.943515974,69.639397118,62.083737033,78.009730092,80.149494288,69.181580904,75.983342966,80.873702113,66.957445904,67.943399602,52.253879521,83.17928668,88.845231145,69.203294755,63.000030108,68.392426184,68.23270378,50.831785738,78.872740712,84.459394111,63.790755454,59.319446419,71.645735619,58.177558182,71.428689606,70.779624921612
1990-06-30,66.393339926,70.301988979,70.590967392,65.357257343,81.119476861,45.278006991,92.133720557,72.903358946,82.565907853,72.444448411,66.521992035,108.28772394,60.838047958,63.56548466,66.439922662,67.210889397,65.102816422,66.213371263,63.735129066,69.563341388,83.554494686,82.943153266,57.433219223,57.524115784,67.851740866,68.762341006,56.248245191,67.708790233,69.655879184,61.780833674,78.533073611,80.48351342,68.980489825,75.252757216,80.981314434,66.562650651,67.995222882,51.473692644,83.000724349,88.736864354,68.997988426,62.556322266,68.456057264,68.053719608,50.652975475,78.763059657,84.79768383,63.404984108,59.024105074,71.347248012,57.709636473,71.249189367,70.680776303081
1990-05-31,63.365878727,70.149463873,70.417452196,65.20680277,80.879339951,45.098157026,92.601862864,73.188571412,82.568675832,72.317928989,66.419791878,106.1477466,60.433328782,62.493154276,66.11868734,66.882688052,64.905302641,65.884659691,63.58377359,69.90318282,83.333790259,83.446660076,57.173618252,57.392276031,67.901873944,68.299108004,55.716090083,67.445821649,69.63377826,61.445613294,79.234325663,80.700982977,68.81171387,74.54945262,80.955316638,66.090591592,67.767410875,50.635812155,82.701986812,88.884175081,68.638414751,61.972256898,68.522903822,67.665501713,50.407051631,78.611324392,84.994580099,62.593737306,58.717342272,70.887970158,57.081343581,71.005844707,70.588330901308
1990-04-30,60.366362559,69.88891141,70.25205357,65.120584022,80.717844101,44.965296655,93.351427836,73.45138103,82.536261773,72.148360741,66.310747381,103.51765513,60.069440941,61.331846016,65.702758954,66.667543658,64.72450119,65.514367978,63.381794722,70.367343076,83.058771421,84.119783308,56.766701401,57.270707522,67.794391578,68.04698687,55.229733866,67.161512538,69.628658444,61.1244589,80.100291564,81.060020621,68.78124092,73.980388243,80.957954886,65.672121364,67.433179149,49.772879065,82.408732206,89.198472014,68.204065944,61.384579247,68.567774816,67.332240568,50.133800952,78.320986747,85.025313123,61.314526673,58.385141795,70.449800518,56.476712248,70.756079923,70.435754184646
1990-03-31,58.073968569,69.658123876,70.08519438,65.168147234,80.33359135,44.938698552,94.140965543,73.523533577,82.544289778,72.016205197,66.368592742,100.74863424,59.875142201,60.45852451,65.213801652,66.424735647,64.68081184,65.333320529,63.117471311,71.040732359,82.717880434,84.759932501,56.323458117,57.168816152,67.615995863,68.154575522,54.819227266,66.867621054,69.719934213,60.917087774,80.980387662,81.513643031,68.916159022,73.472154897,81.170537197,65.291181677,67.060237457,48.902222865,82.249026444,89.590046228,67.715214716,60.880278153,68.557325747,67.225257999,49.850993143,78.042133541,84.900483537,59.875922967,57.934745761,70.122158071,56.029125486,70.50262691,70.286545460069
1990-02-28,56.679171471,69.558860492,69.89801131,65.253518983,79.863007681,44.90310561,94.828051008,73.264276466,82.457994615,72.056424262,66.59157601,98.068300518,59.798198253,60.013679619,64.780175101,66.089587249,64.764576882,65.243447212,62.906976374,71.722767296,82.484944815,85.21396948,55.908816305,57.060620574,67.567129657,68.489147326,54.490614242,66.767135889,69.82064013,60.817482407,81.76085863,82.14059793,69.211790528,73.050540668,81.458211168,65.014609818,66.715451979,48.131059015,82.176704386,90.078111452,67.25635236,60.503737137,68.462666221,67.277028296,49.585413065,77.990829023,84.722413454,58.38556379,57.476366903,69.89090587,55.726318749,70.29226573,70.148338778059
1990-01-31,56.073859264,69.598217381,69.77023661,65.238290915,79.592326191,44.865299941,95.400990386,72.749672093,82.094980433,72.217708848,66.739543829,95.513694513,59.633748763,59.787822525,64.534771465,65.898984409,64.904982215,65.029847975,62.917122737,72.115141806,82.318926621,85.516611615,55.523667572,57.020901841,67.665668418,68.813776946,54.256344897,66.784180868,69.8060471,60.701080036,82.34949799,82.659464507,69.486708756,72.741187465,81.595771951,64.914732036,66.465212918,47.483092219,81.9662679,90.603238188,66.954061079,60.294827091,68.313041568,67.470428466,49.413296034,78.071898162,84.628791023,56.85568036,57.100716362,69.743399652,55.508284794,70.142668271,70.015345500265
1989-12-31,56.043809072,69.671116429,69.756670214,65.191852044,79.191192854,44.900819246,95.89776704,72.265232144,81.513901156,72.138162683,66.699178154,93.294595746,59.320128499,59.584225417,64.378864504,65.857939636,65.071671414,64.82799201,63.11184357,72.197771469,81.969582235,85.757828149,55.298557234,56.996720427,67.659795706,69.01693825,54.115750839,66.684521243,69.661435598,60.483297562,82.724249132,82.790591667,69.530656552,72.441380772,81.676069033,64.761142714,66.379294815,46.90672215,81.704527919,90.914491855,66.896950767,60.251280483,68.121127545,67.644525586,49.390806612,78.092455335,84.628487707,55.447597381,56.832611194,69.697127317,55.322329982,69.94063325,69.769258544141
1989-11-30,56.362796989,69.613654192,69.830696766,65.310451028,78.57703567,44.997490406,96.336312879,71.971385136,80.954586827,71.939170474,66.670178844,91.61073306,59.015907365,59.379423105,64.281624347,65.711983081,65.158346576,64.802076457,63.304484571,72.197817104,81.560007281,85.908963019,55.159362488,56.868778276,67.664103979,69.195194752,54.015571711,66.609492693,69.44650645,60.215184348,82.844911296,82.979973464,69.351840737,71.992750462,81.799858788,64.503988632,66.612239054,46.351371687,81.522098094,90.919279353,67.063985836,60.295300379,67.961989033,67.673325823,49.441934784,77.979981238,84.571567712,54.238728334,56.687585015,69.720192578,55.14600151,69.702828557,69.37250436668
1989-10-31,56.832539618,69.405380151,69.905673862,65.610799585,77.880117111,45.034099648,96.674337347,71.706154821,80.618005087,71.771540269,66.655136023,90.298258308,58.786165995,59.11824826,64.100959954,65.5151816,65.068636147,64.856829738,63.3688343,72.322371112,81.182424599,85.948326977,55.062268769,56.721222824,67.790301099,69.388760773,53.91887375,66.688774645,69.245692508,59.967645001,82.842958526,83.211923041,69.053369314,71.376692356,81.873712063,64.401043609,67.006275368,45.853243935,81.40228157,90.766053683,67.267245869,60.330523924,67.901103016,67.899657708,49.433985452,77.786294167,84.351160621,53.209552663,56.658276628,69.751948773,54.984052386,69.480205812,68.993514631794
1989-09-30,57.311858722,69.14273152,69.894621586,65.816677538,77.183039937,44.940488323,96.689892307,71.235828767,80.582917643,71.571631053,66.456999998,89.057540251,58.6216217,58.73656987,63.729120428,65.390731317,64.931598062,64.838935642,63.269751571,72.321853868,80.783098861,85.853659833,55.1292546,56.711524201,67.675050518,69.464825786,53.835876647,66.745785701,69.066706493,59.773128389,82.794761398,83.176037248,68.726882271,70.759458189,81.953144334,64.342129646,67.331157507,45.522238921,81.23541941,90.498616619,67.313758891,60.290644519,67.859071783,68.186873335,49.399554195,77.551925319,83.992571201,52.359796898,56.546240694,69.702965135,54.824420354,69.231504837,68.641993183436
1989-08-31,57.779550688,68.827976141,69.787773254,65.686135359,76.4475596,44.754470678,96.397161813,70.699362788,80.613950489,71.364863574,66.190246358,87.647088995,58.520327904,58.314251478,63.429443464,65.275462163,64.943525753,64.717186808,63.107109044,72.108617695,80.501522286,85.575779369,55.080900094,56.731589814,67.257930452,69.334307284,53.714897622,66.642913676,68.855869065,59.680829446,82.539352784,83.088597,68.382539012,70.209596156,82.149184605,64.149358409,67.469092577,45.332287351,80.924878585,90.054511938,67.075951915,60.142560423,67.781991326,68.154216708,49.328893168,77.30311593,83.563184713,51.55030368,56.282471257,69.555669314,54.640347641,68.91837356,68.278949129238
1989-07-31,58.287527412,68.535255313,69.614401153,65.461779868,75.361721792,44.464404182,96.42202224,70.39945714,80.411281401,71.09422109,65.978112305,85.983116184,58.264998889,57.971917767,63.21207218,65.057067986,64.991958183,64.470521354,62.823845879,71.877633822,80.238821864,85.196657558,54.709622654,56.558607116,66.974860022,68.910738372,53.503712589,66.393924835,68.578456678,59.596890989,82.184320682,83.16669234,68.085187312,69.685298156,82.151226406,63.840834341,67.297365683,45.029610105,80.693882909,89.593515697,66.568473416,59.873454693,67.773904735,67.872550303,49.114087558,77.063270653,83.119850789,50.691752758,56.037178457,69.360049924,54.325510851,68.477033053,67.805508282303
1989-06-30,58.927418026,68.381427233,69.397751891,65.39226032,74.208439952,44.117080444,96.850780626,70.255141354,79.935408041,70.814725734,65.724299849,84.172175865,57.81044858,57.794649688,62.800310496,64.745754261,64.876160546,64.017913631,62.357487171,71.744546126,79.903001816,84.877468348,54.260867831,56.245149187,66.900982366,68.236852663,53.249766556,66.068753655,68.226335705,59.368685547,82.107910867,83.179238594,67.899841571,69.290674572,81.884825275,63.387228632,66.846515162,44.432910315,80.393391522,89.253924959,65.992877066,59.519078765,67.744094894,67.437725435,48.821074282,76.802807438,82.613555998,50.042145843,55.832234436,69.101291367,53.810283791,67.976209945,67.378240946901
1989-05-31,60.033893322,68.282389757,69.230467149,65.375535797,73.06727109,43.833491103,97.315882993,70.078692738,79.280853779,70.545272528,65.43714821,82.360683517,57.342096203,57.754228935,62.289357828,64.378982452,64.618836433,63.474363176,61.904579577,71.711603483,79.445293358,84.598491377,53.841934475,55.981680295,66.763148444,67.559159008,53.018611179,65.808565184,67.803759384,58.991639135,82.33819747,83.115407245,67.806006857,69.022122792,81.668672502,62.834804138,66.271221151,43.775476137,79.682993029,88.890967825,65.514894247,59.166168269,67.492089308,66.957297122,48.562511548,76.479933781,82.030284539,49.519696947,55.541623817,68.709367972,53.189362817,67.465157253,67.035872991537
1989-04-30,62.211389783,68.071260505,69.220908513,65.337810543,71.757407853,43.640664836,97.649827222,69.77459835,78.520507934,70.225708169,65.253650168,80.569609406,56.906851102,57.73566482,61.801637186,63.836330917,64.305636325,63.118377328,61.588115847,71.714352408,78.774052466,84.293934423,53.281251415,55.740808068,66.48837811,67.031474612,52.847578259,65.608025389,67.355852276,58.582160491,82.608495861,83.071039571,67.704105602,68.747854006,81.453910567,62.405429701,65.812295997,43.350504682,78.901182483,88.492329795,65.189903986,58.847730738,67.166010801,66.625206525,48.299948531,75.98245244,81.444499546,48.855152819,55.157614942,68.159794238,52.599326192,66.91943664,66.630042098305
